472, 3548, 1654, 5676
572, 31379, 720, 32673
447, 1799, 429, 2676
454, 1786, 431, 2672
457, 1802, 434, 2694
457, 1789, 431, 2679
448, 1772, 432, 2653
451, 1789, 445, 2687
450, 1784, 429, 2664
455, 1795, 435, 2687
455, 1781, 427, 2664
453, 1794, 435, 2683
456, 1792, 427, 2677
452, 1799, 432, 2684
458, 1804, 430, 2693
451, 1792, 435, 2680
451, 1788, 429, 2670
453, 1789, 434, 2677
454, 1794, 431, 2681
453, 1792, 431, 2678
451, 1811, 432, 2696
453, 1787, 433, 2675
450, 1796, 425, 2673
452, 1776, 429, 2659
450, 1793, 430, 2675
453, 1791, 434, 2679
455, 1795, 430, 2682
448, 1778, 435, 2662
445, 1774, 430, 2651
469, 1790, 427, 2687
454, 1791, 431, 2677
451, 1784, 435, 2671
450, 1799, 436, 2686
453, 1791, 428, 2673
448, 1790, 432, 2671
447, 1807, 429, 2684
450, 1772, 430, 2653
453, 1777, 436, 2667
455, 1790, 431, 2678
465, 1807, 436, 2709
452, 1820, 435, 2708
453, 1784, 428, 2667
453, 1803, 450, 2707
453, 1781, 437, 2672
452, 1794, 427, 2674
451, 1788, 434, 2674
450, 1790, 436, 2677
446, 1776, 437, 2659
460, 1809, 431, 2702
465, 1785, 432, 2683
449, 1784, 428, 2662
452, 1795, 432, 2680
453, 1799, 429, 2682
451, 1784, 427, 2664
454, 1791, 443, 2690
461, 1791, 455, 2708
446, 1769, 429, 2646
457, 1793, 447, 2699
454, 1786, 432, 2674
453, 1802, 428, 2684
447, 1804, 436, 2689
454, 1793, 432, 2680
451, 1785, 450, 2687
454, 1778, 426, 2659
448, 1784, 427, 2660
452, 1786, 435, 2674
452, 1786, 429, 2668
451, 1804, 431, 2688
454, 1785, 431, 2672
451, 1803, 428, 2683
454, 1793, 435, 2683
446, 1805, 428, 2681
453, 1799, 463, 2717
450, 1797, 430, 2678
451, 1790, 432, 2675
449, 1788, 436, 2675
454, 1789, 431, 2676
449, 1788, 435, 2674
448, 1784, 425, 2658
450, 1791, 439, 2682
455, 1819, 429, 2704
454, 1788, 434, 2678
453, 1791, 445, 2690
446, 1779, 434, 2660
447, 1775, 439, 2662
450, 1781, 435, 2667
447, 1781, 434, 2663
453, 1780, 436, 2670
454, 1791, 435, 2681
447, 1803, 433, 2684
451, 1790, 431, 2673
445, 1781, 426, 2653
460, 1782, 425, 2668
446, 1785, 436, 2668
453, 1783, 428, 2666
452, 1860, 467, 2781
467, 1790, 471, 2730
452, 1782, 431, 2666
456, 1840, 484, 2782
453, 1803, 435, 2693
451, 1798, 435, 2686
448, 1790, 434, 2673
451, 1795, 448, 2696
448, 1782, 433, 2665
452, 1780, 439, 2673
454, 1784, 431, 2670
450, 1775, 431, 2657
452, 1771, 435, 2660
452, 1772, 431, 2656
449, 1776, 433, 2659
445, 1767, 430, 2644
452, 1779, 430, 2662
446, 1778, 431, 2656
449, 1772, 428, 2651
451, 1784, 430, 2666
449, 1777, 429, 2657
444, 1778, 426, 2649
457, 1784, 439, 2680
452, 1796, 433, 2682
451, 1801, 436, 2689
450, 1832, 439, 2722
449, 1789, 431, 2670
446, 1795, 427, 2669
447, 1788, 440, 2676
447, 1805, 425, 2679
446, 1803, 435, 2687
463, 1794, 436, 2694
452, 1783, 432, 2668
451, 1791, 432, 2675
449, 1795, 430, 2676
447, 1804, 433, 2686
455, 1801, 434, 2691
449, 1801, 430, 2682
451, 1788, 441, 2682
450, 1796, 428, 2675
446, 1780, 429, 2656
473, 1791, 433, 2699
452, 1785, 427, 2665
454, 1784, 431, 2670
452, 1816, 449, 2718
448, 1778, 430, 2656
446, 1790, 430, 2666
450, 1802, 431, 2685
444, 1795, 430, 2670
448, 1789, 432, 2670
451, 1802, 430, 2684
447, 1804, 427, 2679
446, 1796, 455, 2698
444, 1781, 438, 2663
453, 1780, 449, 2684
451, 1786, 428, 2666
