6693, 7410, 9558, 23663
5273, 5822, 4659, 15755
5198, 5728, 4423, 15350
6038, 5620, 5356, 17014
6121, 5609, 5204, 16935
6027, 5592, 5091, 16713
6231, 5589, 5037, 16858
5987, 5573, 5223, 16784
6411, 5551, 5071, 17035
6214, 5537, 5264, 17016
6258, 5544, 5291, 17095
6127, 5706, 6117, 17951
6669, 5739, 6175, 18585
5714, 5694, 4905, 16314
5167, 6039, 5349, 16557
5155, 6085, 13172, 24414
4982, 5835, 4440, 15258
5054, 5516, 4394, 14965
6823, 5528, 4370, 16722
5130, 6223, 5202, 16555
5338, 5852, 5232, 16423
6875, 5569, 4650, 17095
5319, 5628, 4587, 15536
5162, 5700, 4896, 15759
5194, 5712, 4408, 15314
4929, 6048, 4743, 15721
4818, 5396, 4692, 14908
5068, 5386, 4316, 14772
4844, 5450, 4461, 14757
4945, 5652, 4405, 15002
5023, 5850, 4459, 15334
4994, 5533, 4531, 15060
5271, 5596, 4454, 15323
5219, 5541, 4630, 15392
4975, 5672, 5628, 16276
6025, 6188, 5603, 17816
5768, 5695, 4766, 16230
6600, 6508, 5436, 18545
5786, 6524, 4932, 17242
4860, 5717, 4449, 15027
5103, 5724, 4506, 15333
4812, 5647, 4505, 14966
5052, 5576, 4397, 15026
5368, 5484, 4783, 15637
5352, 5656, 5075, 16084
5441, 5471, 4604, 15519
5188, 5653, 13287, 24129
10033, 6071, 4639, 20744
5546, 6211, 6684, 18443
4922, 5667, 5055, 15646
4557, 6224, 11552, 22334
5287, 6409, 7626, 19322
6462, 6507, 5428, 18398
4980, 6296, 5316, 16593
5409, 6087, 5323, 16821
4941, 5750, 6703, 17396
5422, 5987, 11386, 22796
6049, 6456, 5133, 17639
6310, 5728, 5086, 17126
6898, 5744, 4988, 17631
5992, 5791, 5135, 16920
5299, 6164, 11847, 23312
9011, 5706, 4913, 19632
5163, 5792, 5190, 16146
5227, 6392, 5042, 16664
7536, 5889, 4870, 18296
5742, 5743, 5264, 16750
5610, 5601, 4725, 15937
5401, 5445, 4533, 15380
4892, 5704, 4635, 15233
5345, 6099, 5046, 16492
7512, 5786, 4788, 18087
4984, 5594, 4529, 15109
5187, 5644, 4564, 15396
5349, 5839, 4799, 15988
5317, 5473, 4524, 15316
5408, 5808, 4655, 15873
4600, 5643, 4646, 14890
4609, 5479, 4301, 14391
4855, 5475, 4325, 14656
4798, 5515, 4259, 14573
5066, 5545, 4574, 15187
5141, 5617, 4562, 15321
5118, 5519, 4550, 15188
5206, 5758, 4452, 15418
5084, 5447, 4284, 14816
5208, 5636, 4386, 15231
4953, 5566, 4437, 14957
5182, 5619, 4660, 15462
5154, 5740, 4555, 15450
5313, 5423, 4446, 15183
5223, 5639, 4415, 15279
5866, 6215, 5425, 17507
5903, 6557, 4883, 17344
5524, 6409, 5918, 17852
6288, 7315, 5394, 18998
5002, 5931, 4160, 15095
5189, 5726, 4511, 15427
5013, 5648, 4487, 15149
4610, 5607, 4367, 14585
5055, 5557, 4321, 14934
4909, 5675, 4568, 15152
5462, 5973, 4196, 15632
5067, 5857, 4293, 15218
4933, 5726, 4532, 15193
4957, 5513, 4778, 15250
4933, 5639, 4547, 15121
4854, 5626, 4513, 14994
4814, 5744, 4555, 15115
5152, 5548, 4709, 15410
4972, 5631, 4209, 14814
5236, 6000, 4583, 15820
5139, 5524, 4447, 15111
5046, 5609, 6159, 16814
4860, 5743, 4418, 15023
4899, 5674, 4601, 15175
5171, 5466, 4527, 15166
5258, 6175, 4485, 15920
4975, 5677, 4253, 14906
5001, 5695, 4476, 15173
5638, 5818, 4779, 16237
4840, 5560, 4529, 14931
5067, 5683, 4506, 15258
4822, 5534, 4434, 14791
5551, 5668, 4420, 15640
4843, 5656, 4387, 14887
4972, 5480, 4891, 15344
17457, 6232, 4421, 28112
5264, 5628, 4395, 15288
4905, 5533, 4383, 14823
5172, 5463, 4276, 14911
5118, 5644, 4340, 15103
4975, 5640, 4380, 14996
4940, 5565, 4544, 15051
5012, 5563, 4413, 14989
4978, 5848, 4463, 15290
4958, 5672, 4363, 14994
5164, 5533, 4572, 15272
4962, 5612, 4311, 14886
4938, 5486, 4305, 14731
5054, 5617, 4290, 14963
5050, 5664, 4499, 15214
5159, 5677, 4271, 15109
5280, 5505, 4539, 15326
4699, 5551, 4424, 14674
4982, 5675, 4822, 15480
5463, 5544, 4638, 15646
5487, 5914, 4376, 15778
5103, 5675, 4302, 15082
4994, 5572, 4323, 14890
5078, 5666, 4382, 15128
5113, 5712, 4374, 15200
5123, 5458, 4436, 15019
4991, 5529, 4431, 14951
5193, 5734, 6242, 17170
6089, 6106, 5377, 17573
5512, 5914, 5215, 16642
6623, 6838, 5270, 18732
5929, 7207, 5081, 18218
5162, 5755, 4298, 15216
4865, 5579, 5155, 15600
5104, 5993, 5008, 16105
5012, 5858, 4790, 15661
5018, 5957, 4477, 15452
5108, 5508, 4484, 15102
5050, 5524, 4473, 15048
5225, 5543, 4464, 15232
5240, 5453, 4357, 15051
4956, 5566, 4499, 15023
5170, 5605, 4418, 15194
5098, 5601, 4201, 14902
4929, 5573, 4312, 14815
5137, 5474, 4510, 15122
5076, 5641, 4541, 15260
4976, 5697, 4332, 15006
4965, 5700, 4359, 15025
5019, 5615, 4324, 14960
5090, 5611, 4412, 15114
5055, 6022, 4393, 15471
4918, 5654, 4415, 14987
5201, 5799, 4412, 15414
5089, 5552, 4468, 15111
4986, 5723, 4355, 15064
4967, 5630, 4276, 14873
5050, 5616, 4345, 15013
4941, 5694, 4453, 15090
4909, 5636, 4590, 15136
5129, 5671, 4473, 15275
4908, 5570, 4318, 14799
4782, 5648, 4413, 14844
5160, 5673, 4269, 15103
5016, 6047, 4406, 15470
4924, 5715, 4510, 15150
5046, 5691, 4572, 15310
5246, 5725, 4316, 15288
5142, 5675, 4497, 15315
5053, 5554, 4327, 14934
4837, 5654, 4274, 14766
5070, 5664, 4223, 14958
4887, 5769, 4488, 15145
5129, 5553, 4262, 14947
5034, 5581, 4257, 14873
4986, 5720, 4380, 15088
4866, 5514, 4456, 14838
5060, 5594, 4365, 15020
5025, 5594, 4418, 15038
5097, 5707, 4306, 15113
5001, 5583, 4422, 15008
5013, 5563, 4207, 14784
4909, 5561, 4400, 14872
5136, 5526, 4430, 15092
4897, 5666, 4259, 14824
4998, 6022, 4614, 15635
4881, 5624, 4355, 14862
4890, 5699, 4391, 14981
5161, 5708, 4387, 15258
4882, 5668, 4387, 14939
4810, 5652, 4436, 14898
5170, 5660, 4774, 15605
6045, 6152, 5708, 17906
5457, 6332, 4652, 16443
5195, 7027, 5155, 17379
5834, 6944, 5717, 18496
5860, 6499, 4503, 16863
5053, 5808, 4543, 15406
5167, 5815, 4541, 15525
4882, 5522, 4335, 14741
4999, 5611, 4391, 15002
5012, 5653, 4313, 14979
5056, 5588, 4271, 14917
4934, 5842, 4242, 15019
4976, 5632, 4237, 14847
5001, 5552, 4311, 14866
4964, 5576, 4345, 14887
4854, 5739, 4280, 14874
4722, 5433, 4506, 14663
5001, 5565, 4317, 14884
4948, 5663, 4389, 15002
5046, 5665, 4509, 15221
5013, 5558, 4479, 15052
4995, 5574, 4350, 14921
4924, 5628, 4399, 14952
5015, 5550, 4261, 14828
5029, 5617, 4364, 15011
4792, 5558, 4410, 14762
4788, 5543, 4446, 14779
4974, 5480, 4389, 14844
5129, 5561, 4527, 15217
5048, 5713, 4571, 15333
5110, 5519, 4459, 15088
5072, 5772, 4283, 15128
4907, 5785, 4489, 15183
5084, 5655, 4333, 15073
5012, 5520, 4374, 14907
5053, 5929, 4234, 15217
5025, 5546, 4296, 14869
4973, 5494, 4385, 14854
5083, 5603, 4501, 15188
4787, 5555, 4430, 14774
5250, 5541, 4549, 15341
4914, 5519, 4410, 14845
5044, 5465, 4542, 15053
4904, 5648, 4535, 15088
4916, 5602, 4377, 14896
5066, 5817, 4515, 15399
4822, 5451, 4559, 14834
5053, 5600, 4402, 15056
5204, 5571, 4523, 15299
5196, 5716, 4382, 15295
4780, 5620, 4373, 14775
4918, 5541, 4359, 14819
5177, 5701, 4220, 15099
4937, 5565, 4310, 14813
4958, 5392, 4392, 14743
4784, 5559, 4496, 14840
4978, 5618, 5142, 15739
6078, 5795, 4470, 16344
5068, 5739, 4259, 15069
5259, 5598, 4344, 15202
5226, 5623, 4276, 15127
4794, 5689, 4407, 14891
4681, 5631, 4882, 15203
5291, 5910, 4687, 15888
7604, 6430, 7303, 21339
6168, 6131, 10223, 22522
5921, 6962, 6454, 19337
5705, 6010, 4907, 16622
4752, 5581, 4608, 14943
5142, 5628, 4667, 15439
4980, 5570, 4338, 14890
4918, 5539, 4251, 14708
4961, 5495, 4368, 14824
5057, 5366, 4433, 14858
4930, 5430, 4378, 14739
5064, 5627, 4575, 15267
5558, 5884, 4718, 16161
5006, 5819, 4488, 15314
5338, 5833, 4644, 15816
5323, 6568, 7458, 19350
27316, 9251, 4867, 41436
5648, 6153, 4579, 16381
5442, 5806, 4657, 15907
8211, 5822, 6935, 20970
5744, 5970, 25989, 37704
4872, 9118, 4696, 18688
5185, 5979, 4476, 15642
5177, 6567, 4367, 16112
4739, 6342, 4385, 15467
4815, 6468, 4363, 15647
4915, 6206, 4409, 15531
5470, 6157, 4398, 16025
4970, 5559, 4474, 15004
5176, 5606, 4574, 15357
5078, 5714, 4729, 15523
4911, 5517, 4460, 14889
5680, 5631, 6006, 17319
4909, 5694, 4705, 15310
17840, 5589, 4519, 27950
5313, 5903, 5030, 16247
5389, 5642, 4399, 15431
5024, 5741, 5675, 16442
6194, 6257, 4981, 17434
6808, 5628, 4593, 17030
5219, 6068, 4523, 15811
5332, 6020, 4535, 15888
7926, 6405, 4871, 19203
7505, 6062, 8181, 21750
