11, 2598, 0, 2611
8, 544, 0, 552
3, 538, 0, 542
6, 510, 0, 517
3, 503, 0, 506
4, 535, 0, 540
3, 531, 0, 535
4, 500, 0, 504
3, 502, 0, 506
3, 531, 0, 535
3, 530, 0, 533
4, 500, 0, 505
3, 504, 0, 507
3, 531, 0, 535
3, 534, 0, 537
3, 511, 0, 515
8, 539, 0, 547
3, 526, 0, 529
3, 522, 0, 526
3, 514, 0, 517
4, 774, 0, 779
4, 529, 0, 533
3, 535, 0, 539
3, 525, 0, 529
5, 511, 0, 517
3, 527, 0, 531
4, 513, 0, 517
7, 511, 0, 519
3, 503, 0, 507
3, 527, 0, 532
3, 532, 0, 535
3, 500, 0, 504
3, 502, 0, 505
3, 522, 0, 526
3, 518, 0, 522
3, 500, 0, 504
3, 502, 0, 506
4, 523, 0, 528
3, 530, 0, 534
4, 500, 0, 505
3, 616, 0, 620
4, 523, 0, 529
3, 528, 0, 532
5, 502, 0, 508
3, 500, 0, 504
3, 526, 0, 530
3, 523, 0, 527
3, 498, 0, 502
3, 502, 0, 506
5, 637, 0, 643
3, 519, 0, 524
3, 506, 0, 510
3, 497, 0, 501
4, 529, 0, 534
3, 525, 0, 529
3, 502, 0, 506
3, 496, 0, 499
3, 531, 0, 535
3, 521, 0, 525
3, 502, 0, 506
3, 497, 0, 501
4, 527, 0, 532
3, 524, 0, 528
3, 505, 0, 509
3, 496, 0, 500
3, 531, 0, 535
3, 522, 0, 526
4, 502, 0, 506
3, 497, 0, 501
4, 533, 0, 537
3, 516, 0, 520
3, 504, 0, 508
7, 518, 0, 525
6, 538, 0, 545
3, 525, 0, 529
5, 512, 0, 517
3, 497, 0, 501
4, 537, 0, 542
3, 523, 0, 527
3, 505, 0, 510
3, 646, 0, 649
4, 533, 0, 537
3, 526, 0, 529
5, 504, 0, 510
3, 497, 0, 501
4, 528, 0, 533
3, 518, 0, 521
3, 503, 0, 507
3, 497, 0, 501
3, 519, 0, 523
3, 515, 0, 518
3, 504, 0, 508
3, 496, 0, 500
3, 531, 0, 535
3, 522, 0, 525
3, 504, 0, 508
3, 498, 0, 501
4, 531, 0, 535
3, 525, 0, 529
3, 501, 0, 505
3, 497, 0, 500
3, 537, 0, 541
3, 523, 0, 527
4, 502, 0, 506
3, 498, 0, 502
4, 537, 0, 541
3, 514, 0, 518
3, 502, 0, 506
3, 497, 0, 500
3, 518, 0, 522
3, 523, 0, 527
3, 505, 0, 509
3, 496, 0, 500
4, 527, 0, 532
3, 525, 0, 530
3, 502, 0, 506
3, 497, 0, 501
3, 523, 0, 528
3, 524, 0, 528
3, 505, 0, 509
3, 500, 0, 504
4, 535, 0, 540
3, 517, 0, 521
4, 505, 0, 510
3, 498, 0, 502
3, 533, 0, 537
3, 524, 0, 529
3, 501, 0, 506
3, 496, 0, 500
4, 533, 0, 538
3, 519, 0, 522
3, 504, 0, 508
3, 496, 0, 499
4, 534, 0, 539
3, 523, 0, 527
3, 504, 0, 508
3, 497, 0, 500
4, 528, 0, 532
3, 526, 0, 530
4, 506, 0, 510
3, 496, 0, 500
3, 529, 0, 534
3, 524, 0, 528
3, 504, 0, 508
3, 496, 0, 500
3, 504, 0, 508
3, 514, 0, 517
4, 503, 0, 508
3, 497, 0, 500
3, 533, 0, 537
3, 513, 0, 517
3, 502, 0, 506
3, 496, 0, 500
4, 530, 0, 534
3, 525, 0, 529
3, 504, 0, 508
3, 497, 0, 501
4, 519, 0, 523
3, 524, 0, 527
3, 503, 0, 506
3, 500, 0, 504
3, 522, 0, 526
3, 524, 0, 527
3, 509, 0, 513
3, 496, 0, 499
3, 529, 0, 534
3, 523, 0, 526
3, 502, 0, 506
3, 496, 0, 500
4, 523, 0, 528
3, 508, 0, 512
4, 538, 0, 542
3, 522, 0, 525
3, 534, 0, 538
3, 505, 0, 508
3, 534, 0, 538
3, 524, 0, 528
3, 539, 0, 543
3, 503, 0, 507
3, 535, 0, 539
3, 521, 0, 524
3, 513, 0, 517
3, 505, 0, 509
3, 533, 0, 537
3, 523, 0, 527
3, 513, 0, 517
3, 505, 0, 509
3, 531, 0, 535
3, 525, 0, 528
3, 539, 0, 543
3, 504, 0, 508
3, 533, 0, 537
3, 528, 0, 531
3, 514, 0, 518
4, 531, 0, 535
5, 545, 0, 551
3, 520, 0, 524
3, 513, 0, 518
3, 527, 0, 531
3, 534, 0, 537
3, 533, 0, 536
3, 514, 0, 518
3, 504, 0, 508
4, 535, 0, 540
3, 518, 0, 522
3, 511, 0, 514
3, 504, 0, 508
3, 529, 0, 533
3, 526, 0, 530
3, 512, 0, 515
3, 503, 0, 507
3, 530, 0, 534
3, 520, 0, 524
3, 512, 0, 516
3, 506, 0, 509
3, 535, 0, 539
4, 519, 0, 523
3, 513, 0, 517
3, 505, 0, 509
3, 538, 0, 542
3, 521, 0, 524
3, 533, 0, 538
3, 504, 0, 507
3, 533, 0, 538
3, 519, 0, 523
