7425, 5403, 11486, 24316
7362, 5312, 4784, 17459
6643, 5224, 4510, 16378
7288, 5289, 4637, 17216
6849, 5268, 3981, 16098
7278, 5152, 4493, 16924
6705, 5355, 4331, 16392
7211, 5234, 4562, 17009
7012, 5312, 4219, 16544
7273, 5290, 4035, 16600
6584, 5261, 4070, 15917
6985, 5477, 4501, 16964
8193, 4850, 4960, 18004
7431, 4885, 4220, 16537
6882, 5065, 4153, 16102
7485, 5157, 3697, 16340
6216, 5321, 4430, 15969
6987, 5279, 4127, 16394
7170, 5713, 4543, 17427
7307, 5353, 4495, 17155
7161, 5297, 4252, 16711
7265, 5318, 3809, 16393
6657, 5228, 4304, 16190
6892, 5270, 4351, 16514
6899, 5047, 4046, 15993
7273, 5475, 4490, 17239
6998, 5339, 4698, 17037
6945, 5323, 4547, 16817
7191, 5348, 4421, 16962
6927, 4896, 4048, 15873
7176, 5204, 4328, 16710
7173, 5292, 4536, 17002
7117, 5520, 4167, 16805
6815, 5332, 4513, 16662
7194, 5326, 4523, 17045
7048, 5406, 4482, 16938
6734, 5366, 4070, 16171
7025, 5172, 4511, 16709
7152, 5318, 4013, 16483
7481, 5532, 4371, 17385
7156, 4908, 5229, 17294
6795, 4916, 4203, 15914
6112, 5041, 4943, 16098
6755, 5036, 3842, 15634
6292, 5086, 3799, 15177
6300, 5362, 3862, 15525
6902, 5286, 4352, 16542
6876, 5187, 4422, 16486
6753, 5128, 4423, 16306
7198, 5349, 4002, 16550
6590, 5238, 4497, 16325
6901, 5115, 4369, 16386
7038, 5116, 4141, 16295
6906, 5091, 4406, 16404
6319, 5076, 4234, 15631
6776, 5332, 4223, 16333
6817, 5288, 3802, 15908
6582, 5307, 4339, 16229
6712, 5130, 4414, 16257
7165, 5275, 4001, 16442
7267, 5378, 4510, 17157
7612, 5080, 4354, 17047
6368, 5009, 3926, 15304
6879, 5104, 4552, 16536
7070, 5279, 4272, 16623
6469, 5289, 4380, 16139
7154, 5182, 4445, 16783
6939, 5154, 4190, 16284
6416, 5216, 4193, 15826
7994, 5011, 5268, 18275
7311, 5172, 4491, 16976
7300, 5308, 4079, 16688
6633, 5195, 3743, 15573
6146, 5165, 3749, 15060
6236, 5135, 3881, 15254
7201, 5146, 4629, 16977
6334, 5121, 4241, 15698
6762, 5082, 3772, 15617
6879, 5232, 4282, 16395
7158, 5481, 4428, 17068
6855, 5350, 4197, 16402
6762, 5236, 3805, 15804
7192, 5238, 4400, 16832
6322, 5045, 4290, 15658
7029, 5387, 4353, 16770
7657, 5269, 3768, 16696
6295, 4993, 4272, 15561
6474, 5107, 3871, 15453
6582, 5284, 3887, 15755
7107, 5360, 4519, 16988
6266, 5069, 4024, 15360
7078, 5052, 3696, 15826
6762, 5170, 4516, 16448
7113, 5280, 4241, 16635
6999, 5142, 4398, 16540
6960, 5150, 4357, 16468
6458, 5139, 4359, 15958
6346, 5104, 3958, 15409
6783, 5314, 3862, 15960
7214, 5456, 4228, 16899
6874, 5321, 4047, 16244
8126, 5238, 4359, 17724
6596, 5263, 4345, 16205
7563, 5504, 4617, 17685
6744, 5295, 4323, 16363
7163, 5352, 4387, 16903
6501, 5314, 4115, 15932
7708, 5188, 3905, 16802
6572, 5055, 4703, 16331
6473, 4767, 4040, 15281
6738, 5217, 4099, 16056
7211, 5216, 4376, 16804
6418, 5096, 4434, 15951
6765, 5355, 4005, 16127
7210, 5293, 4462, 16967
6556, 5380, 4576, 16513
6540, 5270, 4424, 16235
