27, 2402, 8, 2438
14, 1193, 7, 1216
26, 1055, 7, 1089
13, 1112, 7, 1133
14, 1126, 7, 1149
30, 1104, 7, 1142
26, 1029, 7, 1064
15, 1200, 7, 1223
11, 1066, 7, 1085
15, 1097, 7, 1119
27, 1045, 7, 1080
22, 1040, 7, 1071
18, 1044, 7, 1071
27, 1176, 7, 1211
26, 1043, 7, 1077
29, 1051, 15, 1096
11, 1093, 7, 1112
46, 1082, 10, 1138
14, 1078, 7, 1101
14, 1059, 7, 1082
29, 1014, 7, 1051
13, 1085, 7, 1106
31, 1137, 23, 1192
36, 984, 8, 1029
13, 1090, 7, 1111
12, 1009, 7, 1029
13, 1028, 7, 1050
13, 1098, 14, 1126
16, 992, 7, 1017
14, 1088, 19, 1121
16, 1040, 7, 1065
13, 1111, 7, 1131
13, 1039, 7, 1060
14, 1253, 13, 1281
35, 1044, 7, 1087
14, 1192, 30, 1236
34, 1030, 7, 1073
13, 1114, 22, 1150
14, 1139, 8, 1162
13, 1115, 6, 1136
11, 1043, 7, 1062
14, 952, 7, 974
14, 995, 7, 1018
12, 999, 7, 1019
14, 1005, 6, 1026
13, 1005, 27, 1046
14, 1045, 7, 1067
18, 1048, 21, 1087
15, 1044, 10, 1071
31, 992, 20, 1044
15, 1056, 7, 1078
12, 979, 9, 1002
15, 1063, 7, 1086
12, 1050, 22, 1085
13, 1037, 7, 1059
29, 1087, 34, 1152
37, 980, 10, 1027
11, 1003, 26, 1041
13, 993, 7, 1014
26, 1158, 7, 1191
8, 984, 7, 1001
13, 961, 7, 982
12, 1089, 21, 1123
11, 1102, 6, 1120
9, 976, 5, 993
14, 948, 6, 969
13, 975, 7, 997
13, 1033, 7, 1054
13, 1083, 21, 1118
10, 1042, 22, 1075
8, 1011, 7, 1027
11, 1057, 5, 1074
14, 1018, 8, 1041
11, 1063, 20, 1096
16, 1052, 9, 1078
12, 1001, 8, 1022
12, 995, 8, 1016
14, 943, 7, 965
28, 896, 27, 953
11, 926, 7, 945
11, 958, 8, 979
15, 1031, 7, 1054
14, 1085, 7, 1107
14, 997, 7, 1019
14, 1019, 7, 1040
15, 1012, 19, 1047
30, 927, 7, 964
26, 945, 8, 980
37, 984, 7, 1030
14, 1021, 15, 1052
15, 977, 7, 1001
15, 959, 8, 983
22, 966, 8, 997
15, 939, 7, 962
14, 974, 7, 997
13, 999, 11, 1025
14, 1007, 8, 1029
14, 1035, 7, 1058
13, 971, 8, 993
14, 1079, 7, 1101
13, 975, 7, 996
15, 1007, 7, 1030
13, 944, 7, 966
14, 960, 7, 982
14, 1099, 7, 1121
13, 951, 7, 972
13, 1069, 7, 1091
14, 948, 8, 971
14, 922, 7, 944
12, 936, 7, 956
14, 1017, 9, 1041
15, 1008, 7, 1031
13, 923, 8, 945
15, 1080, 7, 1103
13, 917, 7, 939
14, 959, 9, 983
15, 968, 7, 991
14, 1085, 7, 1108
14, 952, 7, 975
14, 994, 7, 1016
14, 1007, 18, 1040
25, 1044, 7, 1077
13, 1021, 22, 1058
32, 1010, 7, 1051
11, 969, 8, 990
14, 994, 8, 1017
14, 938, 7, 961
15, 1068, 7, 1091
13, 916, 7, 939
13, 1026, 7, 1048
14, 1006, 7, 1029
14, 1028, 7, 1050
14, 985, 8, 1008
15, 1056, 10, 1082
14, 939, 7, 961
14, 1034, 7, 1057
17, 1021, 8, 1047
14, 983, 7, 1005
16, 1026, 6, 1050
14, 1060, 7, 1082
23, 947, 7, 978
14, 1037, 7, 1060
14, 985, 9, 1010
14, 1079, 7, 1101
13, 958, 7, 980
13, 1043, 7, 1065
13, 1037, 21, 1073
17, 969, 7, 994
11, 1084, 13, 1110
20, 991, 8, 1021
13, 941, 7, 963
15, 944, 8, 968
13, 1133, 7, 1155
14, 1078, 7, 1101
13, 995, 8, 1017
15, 1026, 7, 1050
14, 1003, 8, 1025
13, 1027, 7, 1049
13, 1008, 7, 1029
14, 999, 8, 1022
10, 1134, 11, 1156
14, 938, 7, 961
14, 928, 7, 950
11, 991, 22, 1024
34, 978, 7, 1021
14, 1070, 7, 1092
12, 1008, 7, 1028
21, 1016, 8, 1046
13, 962, 7, 984
14, 1042, 15, 1072
27, 945, 7, 981
14, 1079, 7, 1101
13, 949, 7, 971
15, 999, 8, 1023
14, 961, 7, 983
13, 1063, 7, 1084
15, 993, 8, 1017
14, 1104, 7, 1126
14, 939, 8, 961
14, 956, 7, 978
11, 950, 7, 969
13, 1012, 7, 1033
14, 1041, 8, 1065
14, 991, 7, 1014
15, 999, 7, 1022
34, 998, 7, 1040
14, 999, 7, 1021
14, 1054, 8, 1076
14, 988, 7, 1010
13, 1010, 8, 1032
13, 948, 9, 970
14, 1018, 8, 1040
13, 1013, 7, 1034
13, 1016, 7, 1038
13, 1072, 9, 1096
28, 1005, 7, 1041
13, 994, 7, 1016
15, 1063, 8, 1087
27, 968, 7, 1004
13, 1091, 7, 1113
15, 960, 7, 983
13, 1093, 7, 1114
15, 952, 9, 978
15, 951, 8, 975
13, 971, 9, 993
16, 954, 9, 980
15, 882, 8, 907
14, 937, 9, 962
15, 982, 10, 1008
15, 1000, 9, 1025
35, 936, 9, 982
14, 938, 8, 962
12, 921, 8, 943
13, 895, 9, 917
14, 884, 8, 908
14, 1283, 9, 1308
14, 950, 9, 975
16, 1007, 7, 1031
14, 844, 11, 869
12, 887, 7, 908
13, 933, 7, 955
13, 930, 7, 952
13, 927, 7, 949
18, 971, 7, 997
18, 930, 8, 957
22, 931, 19, 975
15, 933, 7, 956
32, 1022, 7, 1062
13, 976, 9, 999
14, 965, 7, 988
12, 916, 8, 937
13, 923, 7, 945
13, 934, 10, 958
14, 936, 9, 961
13, 961, 23, 999
13, 960, 7, 982
15, 924, 7, 947
16, 962, 10, 989
24, 928, 10, 963
15, 955, 22, 993
42, 904, 26, 974
15, 948, 9, 974
15, 949, 9, 973
16, 934, 9, 960
14, 919, 8, 943
13, 878, 9, 900
13, 935, 9, 958
14, 930, 9, 955
40, 941, 8, 990
16, 949, 28, 995
14, 948, 7, 970
13, 933, 7, 955
13, 971, 8, 992
13, 975, 9, 999
30, 971, 10, 1013
14, 1024, 7, 1046
33, 889, 9, 931
16, 944, 26, 987
14, 905, 7, 927
24, 919, 7, 952
28, 945, 8, 982
13, 935, 7, 956
13, 1001, 8, 1023
21, 956, 9, 988
17, 969, 8, 996
32, 928, 8, 969
13, 972, 7, 994
14, 1135, 8, 1159
14, 957, 7, 980
11, 897, 8, 918
12, 968, 8, 990
14, 881, 31, 928
13, 878, 7, 899
14, 937, 8, 959
14, 895, 8, 917
20, 944, 8, 973
13, 960, 8, 982
15, 957, 23, 997
15, 953, 8, 976
13, 1029, 9, 1052
25, 1016, 8, 1051
14, 1039, 20, 1074
14, 1024, 7, 1046
29, 948, 7, 986
19, 1145, 9, 1176
14, 1120, 9, 1144
15, 986, 7, 1009
11, 935, 6, 952
12, 1045, 10, 1068
19, 982, 9, 1011
15, 986, 9, 1011
13, 1131, 10, 1155
15, 999, 8, 1024
16, 951, 8, 976
11, 991, 7, 1011
12, 915, 6, 934
18, 957, 7, 984
12, 929, 6, 949
9, 877, 7, 894
12, 942, 6, 961
16, 878, 13, 909
11, 936, 9, 958
12, 984, 8, 1005
14, 1019, 9, 1043
14, 1039, 22, 1075
15, 999, 10, 1024
14, 1072, 14, 1101
17, 922, 7, 948
15, 1026, 9, 1051
16, 1006, 9, 1032
14, 996, 10, 1020
21, 957, 8, 987
27, 1002, 7, 1037
18, 1053, 9, 1081
15, 1163, 12, 1192
22, 1259, 8, 1289
15, 925, 7, 948
17, 921, 8, 947
34, 905, 8, 947
11, 986, 6, 1005
34, 995, 10, 1040
15, 969, 10, 995
13, 1007, 20, 1042
31, 938, 21, 991
14, 827, 7, 848
12, 1068, 8, 1090
13, 1134, 9, 1157
16, 1186, 20, 1223
13, 1044, 9, 1068
13, 990, 7, 1011
12, 964, 7, 984
12, 963, 11, 987
13, 944, 7, 964
17, 1108, 9, 1136
17, 964, 7, 989
10, 971, 6, 988
10, 976, 6, 994
11, 826, 5, 845
10, 863, 6, 880
10, 1087, 10, 1109
12, 954, 6, 973
13, 1134, 11, 1159
21, 1103, 13, 1139
12, 1171, 10, 1194
11, 986, 9, 1007
30, 938, 9, 978
18, 1026, 8, 1053
14, 900, 12, 927
28, 1023, 6, 1058
16, 940, 6, 962
13, 997, 9, 1020
12, 1470, 7, 1490
13, 888, 6, 909
12, 928, 6, 947
8, 873, 7, 889
22, 863, 6, 892
26, 924, 6, 957
24, 903, 5, 935
8, 916, 6, 931
17, 909, 11, 938
13, 973, 6, 993
11, 923, 9, 944
9, 876, 5, 892
9, 877, 6, 893
9, 893, 7, 909
10, 861, 7, 880
13, 2486, 7, 2507
13, 868, 6, 888
9, 873, 6, 890
11, 885, 7, 904
9, 894, 7, 910
11, 854, 13, 879
9, 929, 7, 946
16, 909, 7, 933
11, 881, 7, 900
11, 852, 7, 872
12, 893, 7, 912
10, 848, 13, 872
11, 907, 7, 926
10, 850, 6, 868
13, 841, 19, 875
14, 901, 7, 924
9, 917, 7, 935
11, 929, 7, 949
8, 883, 13, 905
11, 911, 5, 929
9, 920, 7, 937
13, 920, 7, 941
16, 905, 6, 928
15, 906, 7, 929
13, 895, 6, 914
15, 877, 7, 901
13, 892, 7, 912
43, 922, 8, 974
13, 886, 7, 907
31, 949, 7, 988
13, 922, 7, 943
11, 932, 7, 952
15, 916, 9, 941
14, 927, 7, 950
13, 957, 7, 979
12, 896, 7, 915
11, 965, 7, 984
14, 1031, 7, 1053
15, 918, 8, 941
11, 939, 10, 961
15, 947, 8, 971
